2025-09-02 16:30:11.215 | SUCCESS  | core.db.database:start_async_mongodb:69 - MongoDB connection started successfully
2025-09-02 16:33:11.288 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=0 requests_list=[('req', 0)]
2025-09-02 16:33:12.673 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:33:12.674 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 1)]
2025-09-02 16:33:14.897 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:33:14.898 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 2)]
2025-09-02 16:33:17.462 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:33:17.463 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 3)]
2025-09-02 16:33:19.676 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:33:19.677 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 4)]
2025-09-02 16:33:21.939 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:33:21.940 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 5)]
2025-09-02 16:33:24.500 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:33:24.500 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 6)]
2025-09-02 16:33:26.739 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:33:26.739 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 7)]
2025-09-02 16:33:28.978 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:33:28.980 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 8)]
2025-09-02 16:33:31.223 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:33:31.223 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 9)]
2025-09-02 16:33:33.139 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:33:33.139 | ERROR    | core.crawler.utils:multi_http_request:37 - Max retries reached for key='req', request={'url': 'https://leetcode.com/contest/', 'method': 'GET'}
2025-09-02 16:33:33.139 | ERROR    | core.crawler.contests:request_contest_homepage_text:67 - Failed to fetch contest homepage: 'NoneType' object has no attribute 'text'
2025-09-02 16:33:33.140 | ERROR    | core.crawler.contests:request_next_two_contests:76 - Cannot find buildId in homepage HTML
2025-09-02 16:33:33.140 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=0 requests_list=[(1, 0)]
2025-09-02 16:33:35.060 | INFO     | core.crawler.contests:request_past_contests:57 - Fetched 10 past contests across 1 pages
2025-09-02 16:33:35.060 | SUCCESS  | core.handler.contests:multi_upsert_contests:62 - finished
2025-09-02 16:33:36.660 | SUCCESS  | core.handler.contests:multi_upsert_contests:62 - finished
2025-09-02 16:33:36.662 | SUCCESS  | core.utils:async_wrapper:74 - save_recent_and_next_two_contests finished.
2025-09-02 16:34:11.277 | INFO     | core.schedule:dispatch_jobs:110 - Scheduled jobs: save_recent_and_next_two_contests (trigger: date[2025-09-02 11:04:11 UTC], next run at: 2025-09-02 11:04:11 UTC), dispatch_jobs (trigger: interval[0:01:00], next run at: 2025-09-02 11:05:11 UTC), save_recent_and_next_two_contests (trigger: date[2025-09-02 11:05:11 UTC], next run at: 2025-09-02 11:05:11 UTC), update_last_contests (trigger: date[2025-09-02 11:11:11 UTC], next run at: 2025-09-02 11:11:11 UTC), update_last_contests (trigger: date[2025-09-02 11:12:11 UTC], next run at: 2025-09-02 11:12:11 UTC), update_last_contests (trigger: date[2025-09-02 11:13:11 UTC], next run at: 2025-09-02 11:13:11 UTC), update_last_contests (trigger: date[2025-09-02 11:14:11 UTC], next run at: 2025-09-02 11:14:11 UTC)
2025-09-02 16:34:11.293 | INFO     | core.utils:async_wrapper:72 - save_recent_and_next_two_contests starting...
2025-09-02 16:34:11.312 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=0 requests_list=[('req', 0)]
2025-09-02 16:34:12.829 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:34:12.830 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 1)]
2025-09-02 16:34:15.156 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:34:15.158 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 2)]
2025-09-02 16:34:17.600 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:34:17.600 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 3)]
2025-09-02 16:34:19.860 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:34:19.860 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 4)]
2025-09-02 16:34:22.100 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:34:22.101 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 5)]
2025-09-02 16:34:24.340 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:34:24.340 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 6)]
2025-09-02 16:34:26.904 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:34:26.907 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 7)]
2025-09-02 16:34:29.137 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:34:29.138 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 8)]
2025-09-02 16:34:31.337 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:34:31.338 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 9)]
2025-09-02 16:34:33.702 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:34:33.702 | ERROR    | core.crawler.utils:multi_http_request:37 - Max retries reached for key='req', request={'url': 'https://leetcode.com/contest/', 'method': 'GET'}
2025-09-02 16:34:33.703 | ERROR    | core.crawler.contests:request_contest_homepage_text:67 - Failed to fetch contest homepage: 'NoneType' object has no attribute 'text'
2025-09-02 16:34:33.703 | ERROR    | core.crawler.contests:request_next_two_contests:76 - Cannot find buildId in homepage HTML
2025-09-02 16:34:33.703 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=0 requests_list=[(1, 0)]
2025-09-02 16:34:35.229 | INFO     | core.crawler.contests:request_past_contests:57 - Fetched 10 past contests across 1 pages
2025-09-02 16:34:35.229 | SUCCESS  | core.handler.contests:multi_upsert_contests:62 - finished
2025-09-02 16:34:36.500 | SUCCESS  | core.handler.contests:multi_upsert_contests:62 - finished
2025-09-02 16:34:36.500 | SUCCESS  | core.utils:async_wrapper:74 - save_recent_and_next_two_contests finished.
2025-09-02 16:35:11.291 | INFO     | core.schedule:dispatch_jobs:110 - Scheduled jobs: dispatch_jobs (trigger: interval[0:01:00], next run at: 2025-09-02 11:06:11 UTC), save_recent_and_next_two_contests (trigger: date[2025-09-02 11:06:11 UTC], next run at: 2025-09-02 11:06:11 UTC), update_last_contests (trigger: date[2025-09-02 11:11:11 UTC], next run at: 2025-09-02 11:11:11 UTC), update_last_contests (trigger: date[2025-09-02 11:12:11 UTC], next run at: 2025-09-02 11:12:11 UTC), update_last_contests (trigger: date[2025-09-02 11:13:11 UTC], next run at: 2025-09-02 11:13:11 UTC), update_last_contests (trigger: date[2025-09-02 11:14:11 UTC], next run at: 2025-09-02 11:14:11 UTC), update_last_contests (trigger: date[2025-09-02 11:15:11 UTC], next run at: 2025-09-02 11:15:11 UTC)
2025-09-02 16:35:11.291 | INFO     | core.utils:async_wrapper:72 - save_recent_and_next_two_contests starting...
2025-09-02 16:35:11.293 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=0 requests_list=[('req', 0)]
2025-09-02 16:35:12.659 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:35:12.672 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 1)]
2025-09-02 16:35:14.899 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:35:14.899 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 2)]
2025-09-02 16:35:17.461 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:35:17.461 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 3)]
2025-09-02 16:35:19.702 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:35:19.702 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 4)]
2025-09-02 16:35:22.266 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:35:22.266 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 5)]
2025-09-02 16:35:24.820 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:35:24.820 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 6)]
2025-09-02 16:35:27.147 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:35:27.147 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 7)]
2025-09-02 16:35:29.625 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:35:29.626 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 8)]
2025-09-02 16:35:32.184 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:35:32.184 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 9)]
2025-09-02 16:35:34.422 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:35:34.424 | ERROR    | core.crawler.utils:multi_http_request:37 - Max retries reached for key='req', request={'url': 'https://leetcode.com/contest/', 'method': 'GET'}
2025-09-02 16:35:34.424 | ERROR    | core.crawler.contests:request_contest_homepage_text:67 - Failed to fetch contest homepage: 'NoneType' object has no attribute 'text'
2025-09-02 16:35:34.424 | ERROR    | core.crawler.contests:request_next_two_contests:76 - Cannot find buildId in homepage HTML
2025-09-02 16:35:34.424 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=0 requests_list=[(1, 0)]
2025-09-02 16:35:36.023 | INFO     | core.crawler.contests:request_past_contests:57 - Fetched 10 past contests across 1 pages
2025-09-02 16:35:36.023 | SUCCESS  | core.handler.contests:multi_upsert_contests:62 - finished
2025-09-02 16:35:38.260 | SUCCESS  | core.handler.contests:multi_upsert_contests:62 - finished
2025-09-02 16:35:38.261 | SUCCESS  | core.utils:async_wrapper:74 - save_recent_and_next_two_contests finished.
2025-09-02 16:36:11.282 | INFO     | core.schedule:dispatch_jobs:110 - Scheduled jobs: save_recent_and_next_two_contests (trigger: date[2025-09-02 11:06:11 UTC], next run at: 2025-09-02 11:06:11 UTC), dispatch_jobs (trigger: interval[0:01:00], next run at: 2025-09-02 11:07:11 UTC), save_recent_and_next_two_contests (trigger: date[2025-09-02 11:07:11 UTC], next run at: 2025-09-02 11:07:11 UTC), update_last_contests (trigger: date[2025-09-02 11:11:11 UTC], next run at: 2025-09-02 11:11:11 UTC), update_last_contests (trigger: date[2025-09-02 11:12:11 UTC], next run at: 2025-09-02 11:12:11 UTC), update_last_contests (trigger: date[2025-09-02 11:13:11 UTC], next run at: 2025-09-02 11:13:11 UTC), update_last_contests (trigger: date[2025-09-02 11:14:11 UTC], next run at: 2025-09-02 11:14:11 UTC), update_last_contests (trigger: date[2025-09-02 11:15:11 UTC], next run at: 2025-09-02 11:15:11 UTC), update_last_contests (trigger: date[2025-09-02 11:16:11 UTC], next run at: 2025-09-02 11:16:11 UTC)
2025-09-02 16:36:11.298 | INFO     | core.utils:async_wrapper:72 - save_recent_and_next_two_contests starting...
2025-09-02 16:36:11.299 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=0 requests_list=[('req', 0)]
2025-09-02 16:36:12.825 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:36:12.826 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 1)]
2025-09-02 16:36:15.159 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:36:15.159 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 2)]
2025-09-02 16:36:17.259 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:36:17.259 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 3)]
2025-09-02 16:36:19.680 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:36:19.680 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 4)]
2025-09-02 16:36:22.107 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:36:22.107 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 5)]
2025-09-02 16:36:24.663 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:36:24.664 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 6)]
2025-09-02 16:36:26.904 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:36:26.905 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 7)]
2025-09-02 16:36:29.141 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:36:29.142 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 8)]
2025-09-02 16:36:31.383 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:36:31.383 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 9)]
2025-09-02 16:36:33.629 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:36:33.629 | ERROR    | core.crawler.utils:multi_http_request:37 - Max retries reached for key='req', request={'url': 'https://leetcode.com/contest/', 'method': 'GET'}
2025-09-02 16:36:33.630 | ERROR    | core.crawler.contests:request_contest_homepage_text:67 - Failed to fetch contest homepage: 'NoneType' object has no attribute 'text'
2025-09-02 16:36:33.630 | ERROR    | core.crawler.contests:request_next_two_contests:76 - Cannot find buildId in homepage HTML
2025-09-02 16:36:33.630 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=0 requests_list=[(1, 0)]
2025-09-02 16:36:34.936 | INFO     | core.crawler.contests:request_past_contests:57 - Fetched 10 past contests across 1 pages
2025-09-02 16:36:34.937 | SUCCESS  | core.handler.contests:multi_upsert_contests:62 - finished
2025-09-02 16:36:35.223 | SUCCESS  | core.handler.contests:multi_upsert_contests:62 - finished
2025-09-02 16:36:35.224 | SUCCESS  | core.utils:async_wrapper:74 - save_recent_and_next_two_contests finished.
2025-09-02 16:37:11.275 | INFO     | core.schedule:dispatch_jobs:110 - Scheduled jobs: save_recent_and_next_two_contests (trigger: date[2025-09-02 11:07:11 UTC], next run at: 2025-09-02 11:07:11 UTC), dispatch_jobs (trigger: interval[0:01:00], next run at: 2025-09-02 11:08:11 UTC), save_recent_and_next_two_contests (trigger: date[2025-09-02 11:08:11 UTC], next run at: 2025-09-02 11:08:11 UTC), update_last_contests (trigger: date[2025-09-02 11:11:11 UTC], next run at: 2025-09-02 11:11:11 UTC), update_last_contests (trigger: date[2025-09-02 11:12:11 UTC], next run at: 2025-09-02 11:12:11 UTC), update_last_contests (trigger: date[2025-09-02 11:13:11 UTC], next run at: 2025-09-02 11:13:11 UTC), update_last_contests (trigger: date[2025-09-02 11:14:11 UTC], next run at: 2025-09-02 11:14:11 UTC), update_last_contests (trigger: date[2025-09-02 11:15:11 UTC], next run at: 2025-09-02 11:15:11 UTC), update_last_contests (trigger: date[2025-09-02 11:16:11 UTC], next run at: 2025-09-02 11:16:11 UTC), update_last_contests (trigger: date[2025-09-02 11:17:11 UTC], next run at: 2025-09-02 11:17:11 UTC)
2025-09-02 16:37:11.289 | INFO     | core.utils:async_wrapper:72 - save_recent_and_next_two_contests starting...
2025-09-02 16:37:11.289 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=0 requests_list=[('req', 0)]
2025-09-02 16:37:13.303 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:37:13.303 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 1)]
2025-09-02 16:37:16.193 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:37:16.195 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 2)]
2025-09-02 16:37:18.720 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:37:18.721 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 3)]
2025-09-02 16:37:21.624 | WARNING  | core.crawler.utils:multi_http_request:61 - Request failed: request={'url': 'https://leetcode.com/contest/', 'method': 'GET'} status: 403
2025-09-02 16:37:21.625 | INFO     | core.crawler.utils:multi_http_request:44 - remaining=0.00% wait_time=1 requests_list=[('req', 4)]
